filename,filesize,modified,errors,md5,namespace,id,format,version,mime,class,basis,warning,ImageWidth,ImageHeight,TOEGANG_NUMMER,INVNUMMER,FILE_PATH
"8 - Langbroek, 1908-1949/8_807/8_807_0009.jpg",506351,2026-03-02T13:03:30Z,,8d5b8cb43daa07b0844f2c28f290e06e,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [506349 2]],,2582,2121,8,807,"8 - Langbroek, 1908-1949/8_807/8_807_0009.jpg"
"8 - Langbroek, 1908-1949/8_807/8_807_0010.jpg",537693,2026-03-02T13:03:30Z,,15507956114dce727de6a533c76e802c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [537691 2]],,2590,2130,8,807,"8 - Langbroek, 1908-1949/8_807/8_807_0010.jpg"
"8 - Langbroek, 1908-1949/8_807/8_807_0011.jpg",521115,2026-03-02T13:03:30Z,,ca0f7ad9f237219277409f3d0419fad3,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [521113 2]],,2580,2130,8,807,"8 - Langbroek, 1908-1949/8_807/8_807_0011.jpg"
"8 - Langbroek, 1908-1949/8_807/8_807_0012.jpg",498608,2026-03-02T13:03:30Z,,dc09b10421b29de34bce03923c5ad572,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [498606 2]],,2586,2131,8,807,"8 - Langbroek, 1908-1949/8_807/8_807_0012.jpg"
"8 - Langbroek, 1908-1949/8_807/8_807_0013.jpg",537667,2026-03-02T13:03:30Z,,6014b2fee4d08066be08b4bdebb96794,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [537665 2]],,2590,2120,8,807,"8 - Langbroek, 1908-1949/8_807/8_807_0013.jpg"
"8 - Langbroek, 1908-1949/8_807/8_807_0014.jpg",565145,2026-03-02T13:03:30Z,,c35acdcb655f4c0febf5ebb05a26dc71,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [565143 2]],,2592,2130,8,807,"8 - Langbroek, 1908-1949/8_807/8_807_0014.jpg"
"8 - Langbroek, 1908-1949/8_807/8_807_0015.jpg",430002,2026-03-02T13:03:30Z,,1af6802d73df71f0377b0ceef320a1cc,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [430000 2]],,2591,2132,8,807,"8 - Langbroek, 1908-1949/8_807/8_807_0015.jpg"
"8 - Langbroek, 1908-1949/8_808/8_808_0001.jpg",632096,2026-03-02T13:03:30Z,,c1169672e76b136cfc6ef5bcc836e146,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [632094 2]],,2650,3390,8,808,"8 - Langbroek, 1908-1949/8_808/8_808_0001.jpg"
"8 - Langbroek, 1908-1949/8_808/8_808_0002.jpg",1022485,2026-03-02T13:03:30Z,,f264a721c6cb9360d3833f8a6af922e0,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1022483 2]],,2613,4033,8,808,"8 - Langbroek, 1908-1949/8_808/8_808_0002.jpg"
"8 - Langbroek, 1908-1949/8_808/8_808_0003.jpg",1087611,2026-03-02T13:03:30Z,,065675cdc3615d718ec5c6eb71345e9a,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1087609 2]],,2614,4025,8,808,"8 - Langbroek, 1908-1949/8_808/8_808_0003.jpg"
"8 - Langbroek, 1908-1949/8_808/8_808_0004.jpg",1077704,2026-03-02T13:03:30Z,,15c90348d8fa4b2322348ef8e7526046,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1077702 2]],,2616,3998,8,808,"8 - Langbroek, 1908-1949/8_808/8_808_0004.jpg"
"8 - Langbroek, 1908-1949/8_808/8_808_0005.jpg",1067401,2026-03-02T13:03:30Z,,cb11308f9466082c342c6320e5eb8c44,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1067399 2]],,2614,3997,8,808,"8 - Langbroek, 1908-1949/8_808/8_808_0005.jpg"
"8 - Langbroek, 1908-1949/8_808/8_808_0006.jpg",953098,2026-03-02T13:03:30Z,,11cc336db1c92d212e69492fe3be7905,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [953096 2]],,2613,3988,8,808,"8 - Langbroek, 1908-1949/8_808/8_808_0006.jpg"
"8 - Langbroek, 1908-1949/8_809/8_809_0001.jpg",738803,2026-03-02T13:03:30Z,,8935571a231525a1667f89a6562252d1,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [738801 2]],,2647,3306,8,809,"8 - Langbroek, 1908-1949/8_809/8_809_0001.jpg"
"8 - Langbroek, 1908-1949/8_809/8_809_0002.jpg",4020636,2026-03-02T13:03:30Z,,26df401704f685d234125b191799702a,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [4020634 2]],,6519,5379,8,809,"8 - Langbroek, 1908-1949/8_809/8_809_0002.jpg"
"8 - Langbroek, 1908-1949/8_809/8_809_0003.jpg",750887,2026-03-02T13:03:30Z,,149bdfb0ad32f398e5a2d44552d2516f,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [750885 2]],,2530,4060,8,809,"8 - Langbroek, 1908-1949/8_809/8_809_0003.jpg"
"8 - Langbroek, 1908-1949/8_809/8_809_0004.jpg",928141,2026-03-02T13:03:30Z,,f33eacbb16376f72894f363be4a92d4f,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [928139 2]],,2660,4210,8,809,"8 - Langbroek, 1908-1949/8_809/8_809_0004.jpg"
"8 - Langbroek, 1908-1949/8_810/8_810_0001.jpg",857584,2026-03-02T13:03:30Z,,681fe0c425d4468f823adb6ca6a00613,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [857582 2]],,2578,3628,8,810,"8 - Langbroek, 1908-1949/8_810/8_810_0001.jpg"
"8 - Langbroek, 1908-1949/8_810/8_810_0002.jpg",2447145,2026-03-02T13:03:31Z,,da3f3dac9f75b18f85c248529e030cb6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [2447143 2]],,4385,3705,8,810,"8 - Langbroek, 1908-1949/8_810/8_810_0002.jpg"
"8 - Langbroek, 1908-1949/8_810/8_810_0003.jpg",629112,2026-03-02T13:03:31Z,,52903bd3d39cf96a1a97b9fc3b015340,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [629110 2]],,2670,3220,8,810,"8 - Langbroek, 1908-1949/8_810/8_810_0003.jpg"
"8 - Langbroek, 1908-1949/8_811/8_811_0001.jpg",899079,2026-03-02T13:03:31Z,,eff2d3fe245856691cfd59a578387bc2,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [899077 2]],,2587,3642,8,811,"8 - Langbroek, 1908-1949/8_811/8_811_0001.jpg"
"8 - Langbroek, 1908-1949/8_811/8_811_0002.jpg",483408,2026-03-02T13:03:31Z,,0bb539ec57ff64df5c45bad4655819cf,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [483406 2]],,2609,2219,8,811,"8 - Langbroek, 1908-1949/8_811/8_811_0002.jpg"
"8 - Langbroek, 1908-1949/8_811/8_811_0003.jpg",3950253,2026-03-02T13:03:31Z,,fcca1830501ec59ee9afe8a7c50312a3,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3950251 2]],,6039,4579,8,811,"8 - Langbroek, 1908-1949/8_811/8_811_0003.jpg"
"8 - Langbroek, 1908-1949/8_812/8_812_0001.jpg",1033689,2026-03-02T13:03:31Z,,5895364696e3fa1374ab3ef3b3f1b8cf,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1033687 2]],,2570,3620,8,812,"8 - Langbroek, 1908-1949/8_812/8_812_0001.jpg"
"8 - Langbroek, 1908-1949/8_812/8_812_0002.jpg",797394,2026-03-02T13:03:31Z,,aa300d22439019342ae32d85ac4a4726,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [797392 2]],,2589,3619,8,812,"8 - Langbroek, 1908-1949/8_812/8_812_0002.jpg"
"8 - Langbroek, 1908-1949/8_813/8_813_0001.jpg",860962,2026-03-02T13:03:31Z,,16e9ac88d26c0a8e7baabd93135deac0,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [860960 2]],,2580,3627,8,813,"8 - Langbroek, 1908-1949/8_813/8_813_0001.jpg"
"8 - Langbroek, 1908-1949/8_813/8_813_0002.jpg",656645,2026-03-02T13:03:31Z,,d714c9817fff5b30922a5fea7368ed14,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [656643 2]],,2620,3250,8,813,"8 - Langbroek, 1908-1949/8_813/8_813_0002.jpg"
"8 - Langbroek, 1908-1949/8_813/8_813_0003.jpg",3634089,2026-03-02T13:03:31Z,,d930363fd812f2d2e71d065f5d4324d9,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3634087 2]],,6266,4421,8,813,"8 - Langbroek, 1908-1949/8_813/8_813_0003.jpg"
"8 - Langbroek, 1908-1949/8_814/8_814_0001.jpg",944246,2026-03-02T13:03:31Z,,c6e362251a1e3bda248745ec3c4be16d,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [944244 2]],,2580,3630,8,814,"8 - Langbroek, 1908-1949/8_814/8_814_0001.jpg"
"8 - Langbroek, 1908-1949/8_814/8_814_0002.jpg",586650,2026-03-02T13:03:31Z,,6c512dfd50ae7c07bdbe91bf59cedb2d,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [586648 2]],,3250,2600,8,814,"8 - Langbroek, 1908-1949/8_814/8_814_0002.jpg"
"8 - Langbroek, 1908-1949/8_815/8_815_0001.jpg",720678,2026-03-02T13:03:31Z,,5e922037b05b0dcc7d260965c45144cc,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [720676 2]],,2541,4067,8,815,"8 - Langbroek, 1908-1949/8_815/8_815_0001.jpg"
"8 - Langbroek, 1908-1949/8_815/8_815_0002.jpg",3517955,2026-03-02T13:03:31Z,,87818ba5df268868fdeacc327ebc82ce,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3517953 2]],,5876,4482,8,815,"8 - Langbroek, 1908-1949/8_815/8_815_0002.jpg"
"8 - Langbroek, 1908-1949/8_815/8_815_0003.jpg",3289044,2026-03-02T13:03:31Z,,a607e3ebf9d9c51bfd14d8caa976a5b1,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3289042 2]],,5860,4510,8,815,"8 - Langbroek, 1908-1949/8_815/8_815_0003.jpg"
"8 - Langbroek, 1908-1949/8_815/8_815_0004.jpg",288932,2026-03-02T13:03:31Z,,0260f302cb244259875334dfd5e75475,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [288930 2]],,1440,2240,8,815,"8 - Langbroek, 1908-1949/8_815/8_815_0004.jpg"
"8 - Langbroek, 1908-1949/8_815/8_815_0005.jpg",322311,2026-03-02T13:03:31Z,,edbd7835c1033d2252f4b0de9bd501fa,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [322309 2]],,1444,2244,8,815,"8 - Langbroek, 1908-1949/8_815/8_815_0005.jpg"
"8 - Langbroek, 1908-1949/8_815/8_815_0006.jpg",419805,2026-03-02T13:03:31Z,,c55e239beb3a61981a2af8798367a893,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [419803 2]],,2769,2244,8,815,"8 - Langbroek, 1908-1949/8_815/8_815_0006.jpg"
"8 - Langbroek, 1908-1949/8_816/8_816_0001.jpg",693121,2026-03-02T13:03:31Z,,5f3f3a1158a8392496925cf9beb1b196,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [693119 2]],,2543,4068,8,816,"8 - Langbroek, 1908-1949/8_816/8_816_0001.jpg"
"8 - Langbroek, 1908-1949/8_816/8_816_0002.jpg",215297,2026-03-02T13:03:31Z,,a2f5da2867fda0abead4384f942b62ad,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [215295 2]],,1370,1720,8,816,"8 - Langbroek, 1908-1949/8_816/8_816_0002.jpg"
"8 - Langbroek, 1908-1949/8_816/8_816_0003.jpg",801676,2026-03-02T13:03:31Z,,92e04c36b992721ed6eb79d1ce9328ff,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [801674 2]],,2499,4039,8,816,"8 - Langbroek, 1908-1949/8_816/8_816_0003.jpg"
"8 - Langbroek, 1908-1949/8_816/8_816_0004.jpg",1070546,2026-03-02T13:03:31Z,,328242e31945f228c5a9c6d716bca5da,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1070544 2]],,2493,4062,8,816,"8 - Langbroek, 1908-1949/8_816/8_816_0004.jpg"
"8 - Langbroek, 1908-1949/8_816/8_816_0005.jpg",929114,2026-03-02T13:03:31Z,,597f89d6e9dd602416fd4dea873552fc,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [929112 2]],,2492,4058,8,816,"8 - Langbroek, 1908-1949/8_816/8_816_0005.jpg"
"8 - Langbroek, 1908-1949/8_816/8_816_0006.jpg",4338476,2026-03-02T13:03:31Z,,cae757d68ad63061a1b8aa4c161b330f,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [4338474 2]],,5270,7300,8,816,"8 - Langbroek, 1908-1949/8_816/8_816_0006.jpg"
"8 - Langbroek, 1908-1949/8_816/8_816_0007.jpg",4093545,2026-03-02T13:03:31Z,,8342766b20aeb7c8e6b11fd7d4f37b95,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [4093543 2]],,5281,7304,8,816,"8 - Langbroek, 1908-1949/8_816/8_816_0007.jpg"
"8 - Langbroek, 1908-1949/8_817/8_817_0001.jpg",698764,2026-03-02T13:03:31Z,,667e8362bd1339bd207c2026a7577850,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [698762 2]],,2542,4067,8,817,"8 - Langbroek, 1908-1949/8_817/8_817_0001.jpg"
"8 - Langbroek, 1908-1949/8_817/8_817_0002.jpg",711313,2026-03-02T13:03:31Z,,d797daa2bd2e15bad1dde8661cac4e60,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [711311 2]],,2629,4109,8,817,"8 - Langbroek, 1908-1949/8_817/8_817_0002.jpg"
"8 - Langbroek, 1908-1949/8_817/8_817_0003.jpg",798160,2026-03-02T13:03:31Z,,dc4b99f7c93048bae266d0590a0362f6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [798158 2]],,2620,4090,8,817,"8 - Langbroek, 1908-1949/8_817/8_817_0003.jpg"
"8 - Langbroek, 1908-1949/8_817/8_817_0004.jpg",2697660,2026-03-02T13:03:31Z,,cd2ea073cb2b9999c561222e59289bed,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [2697658 2]],,4104,4725,8,817,"8 - Langbroek, 1908-1949/8_817/8_817_0004.jpg"
"8 - Langbroek, 1908-1949/8_817/8_817_0005.jpg",1021984,2026-03-02T13:03:31Z,,39a4b85d205e6b501dc98a9bd4d9a9a5,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1021982 2]],,4725,4110,8,817,"8 - Langbroek, 1908-1949/8_817/8_817_0005.jpg"
"8 - Langbroek, 1908-1949/8_818/8_818_0001.jpg",626023,2026-03-02T13:03:31Z,,6e50c94c7e5d398e1bb8e6dda555db9d,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [626021 2]],,2558,4082,8,818,"8 - Langbroek, 1908-1949/8_818/8_818_0001.jpg"
"8 - Langbroek, 1908-1949/8_819/8_819_0001.jpg",747744,2026-03-02T13:03:31Z,,54fe41f2f00c9c6a685ebdef56ed8f64,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [747742 2]],,2680,3380,8,819,"8 - Langbroek, 1908-1949/8_819/8_819_0001.jpg"
"8 - Langbroek, 1908-1949/8_819/8_819_0002.jpg",574337,2026-03-02T13:03:31Z,,978bbb50790380e4c3d8b0b448484af3,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [574335 2]],,2664,3213,8,819,"8 - Langbroek, 1908-1949/8_819/8_819_0002.jpg"
"8 - Langbroek, 1908-1949/8_819/8_819_0003.jpg",2855317,2026-03-02T13:03:31Z,,1971c6e19e2bfe0b8aa210e00b0e1f02,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [2855315 2]],,4976,4644,8,819,"8 - Langbroek, 1908-1949/8_819/8_819_0003.jpg"
"8 - Langbroek, 1908-1949/8_820/8_820_0001.jpg",812438,2026-03-02T13:03:31Z,,e820159247a0370e2dd06fe40ac39472,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [812436 2]],,2593,3637,8,820,"8 - Langbroek, 1908-1949/8_820/8_820_0001.jpg"
"8 - Langbroek, 1908-1949/8_820/8_820_0002.jpg",842263,2026-03-02T13:03:31Z,,69e8a3b53a12797fa79ae8c602719ba8,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [842261 2]],,2396,4143,8,820,"8 - Langbroek, 1908-1949/8_820/8_820_0002.jpg"
"8 - Langbroek, 1908-1949/8_820/8_820_0003.jpg",627796,2026-03-02T13:03:31Z,,0b49a55160826c95e6c39eb82bdc661a,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [627794 2]],,2690,3400,8,820,"8 - Langbroek, 1908-1949/8_820/8_820_0003.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0001.jpg",383913,2026-03-02T13:03:31Z,,3c2fff7fd523879b7caa264f61bb6223,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [383911 2]],,1703,2626,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0001.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0002.jpg",686770,2026-03-02T13:03:31Z,,0bd5dc35b4d1dada9dbab631c71e8a70,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [686768 2]],,2559,4080,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0002.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0003.jpg",725184,2026-03-02T13:03:31Z,,045122ae2131b252e7703daaaa0c3ade,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [725182 2]],,2680,3390,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0003.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0004.jpg",661497,2026-03-02T13:03:31Z,,8f995a1be764aebdfc3e7e3f0e56817b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [661495 2]],,2610,2980,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0004.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0005.jpg",352443,2026-03-02T13:03:31Z,,ea5443a557a53f9486abeb4fbb68cedc,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [352441 2]],,1644,2131,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0005.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0006.jpg",841059,2026-03-02T13:03:31Z,,121c19ae73e7f3eaa7b6f104e11a25dc,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [841057 2]],,2672,3302,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0006.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0007.jpg",475310,2026-03-02T13:03:31Z,,9a641754dc1715c54484ae9eaef54d67,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [475308 2]],,2550,1870,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0007.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0008.jpg",594835,2026-03-02T13:03:31Z,,f2f5bfe0a53803b369151d4042eb2bbb,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [594833 2]],,2046,2556,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0008.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0009.jpg",539858,2026-03-02T13:03:31Z,,5ce0c2b66bdc31bbcf33d3bbd7b192a5,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [539856 2]],,2578,1864,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0009.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0010.jpg",365056,2026-03-02T13:03:31Z,,afc7a1ccd44e922445f97cd58ebd656b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [365054 2]],,1675,1999,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0010.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0011.jpg",837665,2026-03-02T13:03:31Z,,054ee346006fc21997b426f154fd338d,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [837663 2]],,2700,3950,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0011.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0012.jpg",1565319,2026-03-02T13:03:31Z,,43f45bfd59498beac0c36f5e2f93eda8,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1565317 2]],,5280,3950,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0012.jpg"
"8 - Langbroek, 1908-1949/8_821/8_821_0013.jpg",730011,2026-03-02T13:03:31Z,,23a042cc37e3e8ec999c42fae2b56b30,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [730009 2]],,2689,3939,8,821,"8 - Langbroek, 1908-1949/8_821/8_821_0013.jpg"
"8 - Langbroek, 1908-1949/8_822/8_822_0001.jpg",531878,2026-03-02T13:03:31Z,,9a21ea4389ea4911addc373c5f0ead65,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [531876 2]],,1840,2050,8,822,"8 - Langbroek, 1908-1949/8_822/8_822_0001.jpg"
"8 - Langbroek, 1908-1949/8_822/8_822_0002.jpg",527656,2026-03-02T13:03:31Z,,89259d973b88e87243baa524c48278be,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [527654 2]],,2617,2089,8,822,"8 - Langbroek, 1908-1949/8_822/8_822_0002.jpg"
"8 - Langbroek, 1908-1949/8_822/8_822_0003.jpg",4790543,2026-03-02T13:03:31Z,,fa434c8503ef2073900f68eece132a65,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [4790541 2]],,7330,5610,8,822,"8 - Langbroek, 1908-1949/8_822/8_822_0003.jpg"
"8 - Langbroek, 1908-1949/8_822/8_822_0004.jpg",684602,2026-03-02T13:03:31Z,,8f7cb49343fabb865c866349c41c53da,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [684600 2]],,2637,3092,8,822,"8 - Langbroek, 1908-1949/8_822/8_822_0004.jpg"
"8 - Langbroek, 1908-1949/8_823/8_823_0001.jpg",777570,2026-03-02T13:03:31Z,,057876a11879819c34bbbe8e0d4face3,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [777568 2]],,2551,4119,8,823,"8 - Langbroek, 1908-1949/8_823/8_823_0001.jpg"
"8 - Langbroek, 1908-1949/8_823/8_823_0002.jpg",261585,2026-03-02T13:03:31Z,,54c15373f2c39b0b16f0787dcf3ff114,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [261583 2]],,1363,2136,8,823,"8 - Langbroek, 1908-1949/8_823/8_823_0002.jpg"
"8 - Langbroek, 1908-1949/8_824/8_824_0001.jpg",693146,2026-03-02T13:03:31Z,,2d7523a6fc5306969938915bff73f96a,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [693144 2]],,2558,4072,8,824,"8 - Langbroek, 1908-1949/8_824/8_824_0001.jpg"
"8 - Langbroek, 1908-1949/8_824/8_824_0002.jpg",854468,2026-03-02T13:03:31Z,,6e1538f681dc252e8da3b0f48693479d,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [854466 2]],,2427,3187,8,824,"8 - Langbroek, 1908-1949/8_824/8_824_0002.jpg"
