"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","MD5_HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"315","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_14_132.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_14_132.jpg","2000_14_132.jpg","Signature","Done","25550262","File","jpg","2024-07-17T12:20:44","false","bbcb79b02a2037fda67b1f8f9095e6bc","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"318","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_14_133.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_14_133.jpg","2000_14_133.jpg","Signature","Done","24276787","File","jpg","2024-07-17T12:20:45","false","32acf25a82730a081104f128207720e1","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"321","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_14_134.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_14_134.jpg","2000_14_134.jpg","Signature","Done","25293465","File","jpg","2024-07-17T12:20:45","false","2b49c2c0a332119ba71517ab8757e8b2","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"319","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_14_135.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_14_135.jpg","2000_14_135.jpg","Signature","Done","25304251","File","jpg","2024-07-17T12:20:47","false","28fb82016d1aba2c56a7f8f588fba5fd","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"314","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_14_136.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_14_136.jpg","2000_14_136.jpg","Signature","Done","25046037","File","jpg","2024-07-17T12:20:48","false","fd7c5b88a041e8cd84f4aff1552863ec","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"316","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_14_137.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_14_137.jpg","2000_14_137.jpg","Signature","Done","26182650","File","jpg","2024-07-17T12:20:49","false","92a3c91d55386ffbbad03fd19aff4fdc","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"322","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_14_138.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_14_138.jpg","2000_14_138.jpg","Signature","Done","25311086","File","jpg","2024-07-17T12:20:52","false","fec69c26a46f2b04d50c881a035fd081","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"313","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_14_139.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_14_139.jpg","2000_14_139.jpg","Signature","Done","24808038","File","jpg","2024-07-17T12:20:52","false","4ac45f2566173555f1f0441578a808a6","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"320","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_14_140.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_14_140.jpg","2000_14_140.jpg","Signature","Done","26072460","File","jpg","2024-07-17T12:20:53","false","324bd3b9423991f8c5fbd57ee4af4e1b","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"317","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_141.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_141.jpg","2000_15_141.jpg","Signature","Done","25200287","File","jpg","2024-07-17T12:20:56","false","865077c4ab806ed321378560c08627eb","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"330","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_142.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_142.jpg","2000_15_142.jpg","Signature","Done","26652617","File","jpg","2024-07-17T12:20:56","false","a9524c251603138b61aa18364d02f9a4","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"325","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_143.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_143.jpg","2000_15_143.jpg","Signature","Done","25984094","File","jpg","2024-07-17T12:20:57","false","45aeffda2573567c20838972d27ca3fb","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"323","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_144.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_144.jpg","2000_15_144.jpg","Signature","Done","24732098","File","jpg","2024-07-17T12:20:58","false","d563c979c2126cf636a19bc0128b2f1c","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"327","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_145.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_145.jpg","2000_15_145.jpg","Signature","Done","25711364","File","jpg","2024-07-17T12:20:59","false","4fb1a055d8cf64a45a4f3052c636bf96","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"328","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_146.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_146.jpg","2000_15_146.jpg","Signature","Done","27873869","File","jpg","2024-07-17T12:20:59","false","5dba566bb65d35401c7cdd7c88207ebf","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"326","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_147.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_147.jpg","2000_15_147.jpg","Signature","Done","25933682","File","jpg","2024-07-17T12:20:59","false","a0580d3cca1f2cbf1407a72dc10ff730","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"329","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_148.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_148.jpg","2000_15_148.jpg","Signature","Done","26799884","File","jpg","2024-07-17T12:21:01","false","8910d51129a3cd61da0c0ff99f8ca3e9","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"324","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_149.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_149.jpg","2000_15_149.jpg","Signature","Done","25745708","File","jpg","2024-07-17T12:21:02","false","c1c28a9cc925f600069bb0cf20955d77","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"332","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_15_150.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_15_150.jpg","2000_15_150.jpg","Signature","Done","25637715","File","jpg","2024-07-17T12:21:02","false","2f0a4ad5d985821cb58caa726e34ea62","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"331","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_151.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_151.jpg","2000_16_151.jpg","Signature","Done","24020205","File","jpg","2024-07-17T12:21:03","false","ddb51c515fe565f981a97e14fcf892a1","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"335","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_152.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_152.jpg","2000_16_152.jpg","Signature","Done","25208306","File","jpg","2024-07-17T12:21:03","false","1084afca12285579680031f9dfc623d3","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"334","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_153.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_153.jpg","2000_16_153.jpg","Signature","Done","25149089","File","jpg","2024-07-17T12:21:05","false","cceb7281f0c52445bf6fe7ca3ec4e31a","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"336","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_154.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_154.jpg","2000_16_154.jpg","Signature","Done","25109051","File","jpg","2024-07-17T12:21:04","false","ea371d3b2763834994d2bbedb8bef6f9","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"333","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_155.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_155.jpg","2000_16_155.jpg","Signature","Done","25819354","File","jpg","2024-07-17T12:21:06","false","a1930f5b22cc37c102360dcef87a6c07","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"341","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_156.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_156.jpg","2000_16_156.jpg","Signature","Done","25317433","File","jpg","2024-07-17T12:21:09","false","5989139af686c9df298c8f678f5fb320","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"344","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_157.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_157.jpg","2000_16_157.jpg","Signature","Done","26219748","File","jpg","2024-07-17T12:21:08","false","85a4131454f1095c5dd792cf01e9073b","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"345","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_158.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_158.jpg","2000_16_158.jpg","Signature","Done","26743960","File","jpg","2024-07-17T12:21:12","false","6d8c7a683c5c227fd62358f72fb3ca63","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"337","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_159.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_159.jpg","2000_16_159.jpg","Signature","Done","26292662","File","jpg","2024-07-17T12:21:10","false","a8604ee0ddc5efe818324f447347610e","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"339","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_16_160.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_16_160.jpg","2000_16_160.jpg","Signature","Done","25740242","File","jpg","2024-07-17T12:21:10","false","13a6ba98a2199e2e58b5eaf210dd701e","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"338","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_161.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_161.jpg","2000_17_161.jpg","Signature","Done","25965055","File","jpg","2024-07-17T12:21:14","false","327d46db2d6d8e0f7a260a787683f871","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"343","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_162.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_162.jpg","2000_17_162.jpg","Signature","Done","27329737","File","jpg","2024-07-17T12:21:14","false","b34ecbf7323216b0d9118458444965df","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"342","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_163.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_163.jpg","2000_17_163.jpg","Signature","Done","25387299","File","jpg","2024-07-17T12:21:15","false","e0d4f7ddedc28fc55df05fba6fa0f606","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"340","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_164.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_164.jpg","2000_17_164.jpg","Signature","Done","26894611","File","jpg","2024-07-17T12:21:17","false","7d9ac8fcd6f7e82850a29a7c184e2d94","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"348","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_165.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_165.jpg","2000_17_165.jpg","Signature","Done","23997722","File","jpg","2024-07-17T12:21:16","false","9dda64e74b31080cdc05306d5d164fe2","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"349","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_166.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_166.jpg","2000_17_166.jpg","Signature","Done","26692612","File","jpg","2024-07-17T12:21:18","false","5f8aee26bd633b3b79005004484fdbee","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"346","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_167.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_167.jpg","2000_17_167.jpg","Signature","Done","23977347","File","jpg","2024-07-17T12:21:19","false","170c71578cb4e1894e2b1df1a4c90fcf","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"347","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_168.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_168.jpg","2000_17_168.jpg","Signature","Done","25674725","File","jpg","2024-07-17T12:21:21","false","d681262c741a937d7e12c0b6db59f960","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"350","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_169.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_169.jpg","2000_17_169.jpg","Signature","Done","26567464","File","jpg","2024-07-17T12:21:22","false","57c9be6e05bd24cd646a28ee44332fd2","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"351","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_17_170.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_17_170.jpg","2000_17_170.jpg","Signature","Done","25769183","File","jpg","2024-07-17T12:21:22","false","345f82d62a4b491b2f58f6926eb3eefd","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"357","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_001.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_001.jpg","2003_01_001.jpg","Signature","Done","18843453","File","jpg","2024-07-17T12:21:23","false","367011913ca269a8064cbbab380e56d6","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"358","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_002.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_002.jpg","2003_01_002.jpg","Signature","Done","20353001","File","jpg","2024-07-17T12:21:23","false","096ef9977a99db4952b34da502afd95c","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"359","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_003.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_003.jpg","2003_01_003.jpg","Signature","Done","20724176","File","jpg","2024-07-17T12:21:25","false","7f657eb79de1bc03fdbfbefb289165b1","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"354","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_004.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_004.jpg","2003_01_004.jpg","Signature","Done","15461909","File","jpg","2024-07-17T12:21:25","false","3206eb5951b257736996e3f98a7bdc4a","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"360","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_005.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_005.jpg","2003_01_005.jpg","Signature","Done","18809694","File","jpg","2024-07-17T12:21:25","false","d8fa55c972eb286cb6f94f23400c9f44","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"356","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_006.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_006.jpg","2003_01_006.jpg","Signature","Done","18172614","File","jpg","2024-07-17T12:21:26","false","2022d0bd4e0b99c30831650a747dd63e","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"361","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_007.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_007.jpg","2003_01_007.jpg","Signature","Done","18503735","File","jpg","2024-07-17T12:21:27","false","d870f2a7a8a80c64bc5d5613d1954575","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"362","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_008.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_008.jpg","2003_01_008.jpg","Signature","Done","17898239","File","jpg","2024-07-17T12:21:26","false","52a1e1e58be59a5889634d05b0fe4b16","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"353","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_009.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_009.jpg","2003_01_009.jpg","Signature","Done","11610537","File","jpg","2024-07-17T12:21:26","false","30d0f1f6a5f5b7506a792bda69f7e64e","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"355","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_01_010.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_01_010.jpg","2003_01_010.jpg","Signature","Done","11447119","File","jpg","2024-07-17T12:21:28","false","5b09fec4868518aee5a1d610e56fa624","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"352","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_011.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_011.jpg","2003_02_011.jpg","Signature","Done","9476169","File","jpg","2024-07-17T12:21:28","false","4d30e0cb0061475eb010ddb1c65fe407","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"363","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_012.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_012.jpg","2003_02_012.jpg","Signature","Done","20592897","File","jpg","2024-07-17T12:21:28","false","fe722bf0777f200f0cc1edd3f1b8a9c4","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"369","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_013.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_013.jpg","2003_02_013.jpg","Signature","Done","18280729","File","jpg","2024-07-17T12:21:29","false","cbc9726dd99dd08e1078421193a09e23","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"367","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_014.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_014.jpg","2003_02_014.jpg","Signature","Done","19725458","File","jpg","2024-07-17T12:21:28","false","033ed0c9605b66ffb0086c25c3130c09","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"368","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_015.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_015.jpg","2003_02_015.jpg","Signature","Done","19412075","File","jpg","2024-07-17T12:21:30","false","806c61a5e0257af41c63bef04c8a6fc9","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"366","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_016.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_016.jpg","2003_02_016.jpg","Signature","Done","20711833","File","jpg","2024-07-17T12:21:29","false","9a44d0c0615ac1ed334654971dbcdcc0","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"370","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_017.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_017.jpg","2003_02_017.jpg","Signature","Done","21314155","File","jpg","2024-07-17T12:21:31","false","06c0fc2fa06bb68c2bb0cba6074bf1c7","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"365","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_018.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_018.jpg","2003_02_018.jpg","Signature","Done","17490022","File","jpg","2024-07-17T12:21:30","false","f3079598a607724239e778acda6aee07","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"371","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_019.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_019.jpg","2003_02_019.jpg","Signature","Done","19109769","File","jpg","2024-07-17T12:21:32","false","83c9aa2090613eccbf55c5623f93b2c3","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"364","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_02_020.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_02_020.jpg","2003_02_020.jpg","Signature","Done","18195673","File","jpg","2024-07-17T12:21:31","false","67ab7733080ec96f10527dc209ea4c41","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"373","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_021.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_021.jpg","2003_03_021.jpg","Signature","Done","20304143","File","jpg","2024-07-17T12:21:33","false","8f157be39ccbf3f98b746041011dfb29","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"372","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_022.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_022.jpg","2003_03_022.jpg","Signature","Done","21499033","File","jpg","2024-07-17T12:21:33","false","3ca68ff7b7620b420f675ae6c17e8d86","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"374","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_023.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_023.jpg","2003_03_023.jpg","Signature","Done","20538733","File","jpg","2024-07-17T12:21:34","false","172b03c493f1b53e95d4c8135e780d8d","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"381","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_024.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_024.jpg","2003_03_024.jpg","Signature","Done","21272563","File","jpg","2024-07-17T12:21:33","false","45328f1c9ed9c929acc99bdc4d925ba5","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"377","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_025.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_025.jpg","2003_03_025.jpg","Signature","Done","18304733","File","jpg","2024-07-17T12:21:35","false","f01ca9f34437e4f82037c027d96ab721","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"375","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_026.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_026.jpg","2003_03_026.jpg","Signature","Done","11098669","File","jpg","2024-07-17T12:21:34","false","8e3bd0efd78196713aa4c88360788d83","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"378","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_027.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_027.jpg","2003_03_027.jpg","Signature","Done","20025954","File","jpg","2024-07-17T12:21:35","false","26022c389849451ec8c1aedf41f76a49","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"380","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_028.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_028.jpg","2003_03_028.jpg","Signature","Done","19723206","File","jpg","2024-07-17T12:21:37","false","781468a58a21ec46701b8cf9a3ad8cc2","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"379","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_029.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_029.jpg","2003_03_029.jpg","Signature","Done","19720108","File","jpg","2024-07-17T12:21:37","false","255fb60d54bac50fa9a78aab229d7056","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"385","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_03_030.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_03_030.jpg","2003_03_030.jpg","Signature","Done","21149412","File","jpg","2024-07-17T12:21:38","false","cd2a1f986f27fea5c20c728e1ae39231","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"383","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_031.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_031.jpg","2003_04_031.jpg","Signature","Done","21648440","File","jpg","2024-07-17T12:21:38","false","d97a7271d3258eb260ec11517dc68063","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"382","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_032.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_032.jpg","2003_04_032.jpg","Signature","Done","18588787","File","jpg","2024-07-17T12:21:40","false","090e5f506e69beb99e5c92ec7d2b05a6","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"384","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_033.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_033.jpg","2003_04_033.jpg","Signature","Done","18725194","File","jpg","2024-07-17T12:21:39","false","77c42c6464dfae1154f09892c546eaae","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"376","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_034.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_034.jpg","2003_04_034.jpg","Signature","Done","15881791","File","jpg","2024-07-17T12:21:41","false","a2ba58d5f0cfbce78665f13b6a21c524","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"387","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_035.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_035.jpg","2003_04_035.jpg","Signature","Done","19229331","File","jpg","2024-07-17T12:21:43","false","0c4939ae422e79bbf3859ffcac958875","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"386","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_036.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_036.jpg","2003_04_036.jpg","Signature","Done","20390138","File","jpg","2024-07-17T12:21:43","false","85287dcc15d3f8a2a4e96f7c5c225528","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"398","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_037.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_037.jpg","2003_04_037.jpg","Signature","Done","19049373","File","jpg","2024-07-17T12:21:45","false","f4084462758d6dd227bc02e7d5f31a8c","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"392","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_038.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_038.jpg","2003_04_038.jpg","Signature","Done","19162365","File","jpg","2024-07-17T12:21:46","false","ba15055af9d661497b47a70efd74b1c2","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"388","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_039.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_039.jpg","2003_04_039.jpg","Signature","Done","18783135","File","jpg","2024-07-17T12:21:45","false","fc450bab3e1267a780405e3e076a9e23","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"396","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2003_04_040.jpg","F:\Luchtfotos houten\poging_2\bestanden\2003_04_040.jpg","2003_04_040.jpg","Signature","Done","19312932","File","jpg","2024-07-17T12:21:47","false","af28f4329535a2ba19aafceccd06ba54","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
